question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,found_in_pdf,match_score
698c22f6ec065fd7420d8611,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Monday morning always find him so, because it started another week's slow suffering in skool.
A) Spelling mistake to be corrected
B) Tense form to be corrected",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,46.15384615384615
698c22f6ec065fd7420d8612,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom understood the situation and pleaded to aunt Polly not to pull his teeth out.
A) Preposition to be corrected
B) Plural to be corrected",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,44.72049689440993
698c22f6ec065fd7420d8613,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom understood the situation and pleaded to aunt Polly not to pull his teeth out.
A) Preposition to be corrected
B) Plural to be corrected",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,44.72049689440993
698c22f6ec065fd7420d8614,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom understood the situation and pleaded to aunt Polly not to pull his teeth out.
A) Preposition to be corrected
B) Plural to be corrected",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,44.72049689440993
698c22f6ec065fd7420d8615,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom understood the situation and pleaded to aunt Polly not to pull his teeth out.
A) Preposition to be corrected
B) Plural to be corrected",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,44.72049689440993
698c22f6ec065fd7420d8616,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom Sawyer hated Monday mornings because he had to go to school. He always tried to think of excuses
to avoid it. One Monday, he pretended to have a sore toe to skip school. But his Aunt Polly found out the
truth and sent him to school anyway.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,46.15384615384615
698c22f6ec065fd7420d8617,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom Sawyer hated Monday mornings because he had to go to school. He always tried to think of excuses
to avoid it. One Monday, he pretended to have a sore toe to skip school. But his Aunt Polly found out the
truth and sent him to school anyway.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,46.15384615384615
698c22f6ec065fd7420d8618,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom Sawyer hated Monday mornings because he had to go to school. He always tried to think of excuses
to avoid it. One Monday, he pretended to have a sore toe to skip school. But his Aunt Polly found out the
truth and sent him to school anyway.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,46.15384615384615
698c22f6ec065fd7420d8619,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Tom Sawyer hated Monday mornings because he had to go to school. He always tried to think of excuses
to avoid it. One Monday, he pretended to have a sore toe to skip school. But his Aunt Polly found out the
truth and sent him to school anyway.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,46.15384615384615
698c22f6ec065fd7420d861a,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Why did Tom Sawyer hate Monday mornings?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,44.99999999999999
698c22f6ec065fd7420d861b,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Why did Tom Sawyer hate Monday mornings?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,44.99999999999999
698c22f6ec065fd7420d861c,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Why did Tom Sawyer hate Monday mornings?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,44.99999999999999
698c22f6ec065fd7420d861d,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Why did Tom Sawyer hate Monday mornings?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,44.99999999999999
698c22f6ec065fd7420d861e,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"What trick did Tom try to avoid going to school?
2 .Tom Sawyer was always full of clever ideas to avoid work or school. On this particular Monday, he
thought hard about how to skip school. After failing to find a real illness, he made loud noises and acted as
though he was suffering. He complained about a sore toe and pretended it was very serious. Aunt Polly,
although concerned at first, soon understood his game. She smiled to herself, knowing Tom’s nature, and
gently persuaded him that there was nothing wrong with him. In the end, Tom had no choice but to get ready
for school.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,49.45054945054945
698c22f6ec065fd7420d861f,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"What trick did Tom try to avoid going to school?
2 .Tom Sawyer was always full of clever ideas to avoid work or school. On this particular Monday, he
thought hard about how to skip school. After failing to find a real illness, he made loud noises and acted as
though he was suffering. He complained about a sore toe and pretended it was very serious. Aunt Polly,
although concerned at first, soon understood his game. She smiled to herself, knowing Tom’s nature, and
gently persuaded him that there was nothing wrong with him. In the end, Tom had no choice but to get ready
for school.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,49.45054945054945
698c22f6ec065fd7420d8620,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"What trick did Tom try to avoid going to school?
2 .Tom Sawyer was always full of clever ideas to avoid work or school. On this particular Monday, he
thought hard about how to skip school. After failing to find a real illness, he made loud noises and acted as
though he was suffering. He complained about a sore toe and pretended it was very serious. Aunt Polly,
although concerned at first, soon understood his game. She smiled to herself, knowing Tom’s nature, and
gently persuaded him that there was nothing wrong with him. In the end, Tom had no choice but to get ready
for school.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,49.45054945054945
698c22f6ec065fd7420d8621,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"What trick did Tom try to avoid going to school?
2 .Tom Sawyer was always full of clever ideas to avoid work or school. On this particular Monday, he
thought hard about how to skip school. After failing to find a real illness, he made loud noises and acted as
though he was suffering. He complained about a sore toe and pretended it was very serious. Aunt Polly,
although concerned at first, soon understood his game. She smiled to herself, knowing Tom’s nature, and
gently persuaded him that there was nothing wrong with him. In the end, Tom had no choice but to get ready
for school.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,49.45054945054945
698c22f6ec065fd7420d8622,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What did Tom do to make Aunt Polly believe he was sick?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,41.12149532710281
698c22f6ec065fd7420d8623,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What did Tom do to make Aunt Polly believe he was sick?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,41.12149532710281
698c22f6ec065fd7420d8624,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What did Tom do to make Aunt Polly believe he was sick?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,41.12149532710281
698c22f6ec065fd7420d8625,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What did Tom do to make Aunt Polly believe he was sick?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,41.12149532710281
698c22f6ec065fd7420d8626,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What was Aunt Polly’s final decision?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,47.22222222222222
698c22f6ec065fd7420d8627,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What was Aunt Polly’s final decision?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,47.22222222222222
698c22f6ec065fd7420d8628,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What was Aunt Polly’s final decision?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,47.22222222222222
698c22f6ec065fd7420d8629,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What was Aunt Polly’s final decision?,[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae25,False,47.22222222222222
698c22f6ec065fd7420d862a,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What did Tom begin to investigate and why?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.62295081967213
698c22f6ec065fd7420d862b,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What did Tom begin to investigate and why?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.62295081967213
698c22f6ec065fd7420d862c,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What did Tom begin to investigate and why?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.62295081967213
698c22f6ec065fd7420d862d,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What did Tom begin to investigate and why?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.62295081967213
698c22f6ec065fd7420d862e,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why didn't Tom try to complain about his loose tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,True,52.83018867924528
698c22f6ec065fd7420d862f,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why didn't Tom try to complain about his loose tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,True,52.83018867924528
698c22f6ec065fd7420d8630,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why didn't Tom try to complain about his loose tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,True,52.83018867924528
698c22f6ec065fd7420d8631,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why didn't Tom try to complain about his loose tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,True,52.83018867924528
698c22f6ec065fd7420d8632,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did AuntPollypull-out Tom’s tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,38.59649122807017
698c22f6ec065fd7420d8633,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did AuntPollypull-out Tom’s tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,38.59649122807017
698c22f6ec065fd7420d8634,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did AuntPollypull-out Tom’s tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,38.59649122807017
698c22f6ec065fd7420d8635,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did AuntPollypull-out Tom’s tooth?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,38.59649122807017
698c22f6ec065fd7420d8636,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What were the ailments Tom tried to investigate on a Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,45.92592592592592
698c22f6ec065fd7420d8637,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What were the ailments Tom tried to investigate on a Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,45.92592592592592
698c22f6ec065fd7420d8638,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What were the ailments Tom tried to investigate on a Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,45.92592592592592
698c22f6ec065fd7420d8639,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What were the ailments Tom tried to investigate on a Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,45.92592592592592
698c22f6ec065fd7420d863a,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why doesn't Tom go to school on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,41.3793103448276
698c22f6ec065fd7420d863b,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why doesn't Tom go to school on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,41.3793103448276
698c22f6ec065fd7420d863c,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why doesn't Tom go to school on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,41.3793103448276
698c22f6ec065fd7420d863d,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why doesn't Tom go to school on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,41.3793103448276
698c22f6ec065fd7420d863e,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom want Sid to get up?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.30769230769232
698c22f6ec065fd7420d863f,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom want Sid to get up?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.30769230769232
698c22f6ec065fd7420d8640,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom want Sid to get up?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.30769230769232
698c22f6ec065fd7420d8641,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom want Sid to get up?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.30769230769232
698c22f6ec065fd7420d8642,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did Tom feel on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d8643,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did Tom feel on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d8644,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did Tom feel on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d8645,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,How did Tom feel on Monday morning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d8646,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What happened when Tom thought that he had stomach pain?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,43.01075268817204
698c22f6ec065fd7420d8647,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What happened when Tom thought that he had stomach pain?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,43.01075268817204
698c22f6ec065fd7420d8648,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What happened when Tom thought that he had stomach pain?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,43.01075268817204
698c22f6ec065fd7420d8649,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,What happened when Tom thought that he had stomach pain?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,43.01075268817204
698c22f6ec065fd7420d864a,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom start groaning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d864b,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom start groaning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d864c,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom start groaning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d864d,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,Why did Tom start groaning?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,44.44444444444444
698c22f6ec065fd7420d864e,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,"Why did Tom want to be sick?
Answer key
The Enchanted pool.",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.3728813559322
698c22f6ec065fd7420d864f,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,"Why did Tom want to be sick?
Answer key
The Enchanted pool.",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.3728813559322
698c22f6ec065fd7420d8650,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,"Why did Tom want to be sick?
Answer key
The Enchanted pool.",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.3728813559322
698c22f6ec065fd7420d8651,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,2.0,"Why did Tom want to be sick?
Answer key
The Enchanted pool.",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae25,False,42.3728813559322
698c22f6ec065fd7420d8652,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. mind
B) Dice
C) desire
D) sleepy
e. result of good conduct",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,38.983050847457626
698c22f6ec065fd7420d8653,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. mind
B) Dice
C) desire
D) sleepy
e. result of good conduct",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,38.983050847457626
698c22f6ec065fd7420d8654,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. mind
B) Dice
C) desire
D) sleepy
e. result of good conduct",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,38.983050847457626
698c22f6ec065fd7420d8655,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. mind
B) Dice
C) desire
D) sleepy
e. result of good conduct",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,38.983050847457626
698c22f6ec065fd7420d8656,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. Irregular
B) Unable
C) Impossible
D) Unhappy",[],,LBA,2025-26,Opposites,67ca912d9f0501ae9196ae25,False,36.17021276595744
698c22f6ec065fd7420d8657,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. Irregular
B) Unable
C) Impossible
D) Unhappy",[],,LBA,2025-26,Opposites,67ca912d9f0501ae9196ae25,False,36.17021276595744
698c22f6ec065fd7420d8658,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. Irregular
B) Unable
C) Impossible
D) Unhappy",[],,LBA,2025-26,Opposites,67ca912d9f0501ae9196ae25,False,36.17021276595744
698c22f6ec065fd7420d8659,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"a. Irregular
B) Unable
C) Impossible
D) Unhappy",[],,LBA,2025-26,Opposites,67ca912d9f0501ae9196ae25,False,36.17021276595744
698c22f6ec065fd7420d865a,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Fill in the blanks with suitable answer.
A) thirsty
B) glad
C) surprised
D) Sahadeva.
e. Mahabharatha",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,36.8421052631579
698c22f6ec065fd7420d865b,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Fill in the blanks with suitable answer.
A) thirsty
B) glad
C) surprised
D) Sahadeva.
e. Mahabharatha",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,36.8421052631579
698c22f6ec065fd7420d865c,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Fill in the blanks with suitable answer.
A) thirsty
B) glad
C) surprised
D) Sahadeva.
e. Mahabharatha",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,36.8421052631579
698c22f6ec065fd7420d865d,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Fill in the blanks with suitable answer.
A) thirsty
B) glad
C) surprised
D) Sahadeva.
e. Mahabharatha",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196ae25,False,36.8421052631579
698c22f6ec065fd7420d865e,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Give one word answer.,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.85714285714286
698c22f6ec065fd7420d865f,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Give one word answer.,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.85714285714286
698c22f6ec065fd7420d8660,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Give one word answer.,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.85714285714286
698c22f6ec065fd7420d8661,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Give one word answer.,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.85714285714286
698c22f6ec065fd7420d8662,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Foe
10 .Abode",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,38.46153846153846
698c22f6ec065fd7420d8663,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Foe
10 .Abode",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,38.46153846153846
698c22f6ec065fd7420d8664,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Foe
10 .Abode",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,38.46153846153846
698c22f6ec065fd7420d8665,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Foe
10 .Abode",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,38.46153846153846
698c22f6ec065fd7420d8666,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Replace the underlined words by adding prefixes to words 'un' 'im' ‘in’
form the opposites:
1) Unable
2) Unhappy
3) Impossible
4) Unable
5) Unhappy
6) Invisible",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.553191489361694
698c22f6ec065fd7420d8667,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Replace the underlined words by adding prefixes to words 'un' 'im' ‘in’
form the opposites:
1) Unable
2) Unhappy
3) Impossible
4) Unable
5) Unhappy
6) Invisible",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.553191489361694
698c22f6ec065fd7420d8668,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Replace the underlined words by adding prefixes to words 'un' 'im' ‘in’
form the opposites:
1) Unable
2) Unhappy
3) Impossible
4) Unable
5) Unhappy
6) Invisible",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.553191489361694
698c22f6ec065fd7420d8669,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"Replace the underlined words by adding prefixes to words 'un' 'im' ‘in’
form the opposites:
1) Unable
2) Unhappy
3) Impossible
4) Unable
5) Unhappy
6) Invisible",[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,42.553191489361694
698c22f6ec065fd7420d866a,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"1) Are not
2) Cannot
3) Did not
4) Do not
5) He will
6) I am
7) I have
8) Is not
9) Let us
10) She will
11) That is
12) There is
13) We are
14) What is
15) You will",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,37.569060773480665
698c22f6ec065fd7420d866b,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"1) Are not
2) Cannot
3) Did not
4) Do not
5) He will
6) I am
7) I have
8) Is not
9) Let us
10) She will
11) That is
12) There is
13) We are
14) What is
15) You will",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,37.569060773480665
698c22f6ec065fd7420d866c,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"1) Are not
2) Cannot
3) Did not
4) Do not
5) He will
6) I am
7) I have
8) Is not
9) Let us
10) She will
11) That is
12) There is
13) We are
14) What is
15) You will",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,37.569060773480665
698c22f6ec065fd7420d866d,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,"1) Are not
2) Cannot
3) Did not
4) Do not
5) He will
6) I am
7) I have
8) Is not
9) Let us
10) She will
11) That is
12) There is
13) We are
14) What is
15) You will",[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae25,False,37.569060773480665
698c22f6ec065fd7420d866e,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Who lost in the game of dice?,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,44.82758620689656
698c22f6ec065fd7420d866f,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Who lost in the game of dice?,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,44.82758620689656
698c22f6ec065fd7420d8670,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Who lost in the game of dice?,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,44.82758620689656
698c22f6ec065fd7420d8671,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,Who lost in the game of dice?,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,44.82758620689656
698c22f6ec065fd7420d8672,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What could he see at a little distance?,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,43.63636363636364
698c22f6ec065fd7420d8673,english,9,20,POEM: The Wonderful Words,English,Average,fill_in_the_blank,1.0,What could he see at a little distance?,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae25,False,43.63636363636364
